34 0.39 5000.0 0.48
123 0.12 15000.0 0.39
17 0.4 5000.0 0.89
19 0.38 5000.0 0.52
78 0.26 0.0 0.29
25 0.38 5000.0 0.8
58 0.24 0.0 0.3
48 0.34 5000.0 0.88
42 0.19 45000.0 0.3
2 0.43 5000.0 0.29
300 0.26 45000.0 0.89
300 0.24 5000.0 0.15
300 0.1 10000.0 0.53
300 0.34 5000.0 0.27
300 0.16 25000.0 0.23
300 0.11 0.0 0.94
300 0.32 5000.0 0.18
300 0.18 5000.0 0.11
300 0.49 15000.0 0.57
300 0.8 25000.0 0.29
300 0.32 0.0 0.55
300 2.01 20000.0 0.38
300 0.15 5000.0 0.48
300 1.78 30000.0 0.71
300 0.56 5000.0 0.38
300 0.35 10000.0 0.51
300 0.28 0.0 0.75
300 0.43 30000.0 0.68
300 0.69 55000.0 0.95
300 0.7 15000.0 0.17
300 0.21 10000.0 0.16
300 0.76 15000.0 0.04
300 0.13 0.0 0.31
300 0.27 0.0 0.3
300 0.33 0.0 0.61
300 0.41 10000.0 0.62
300 0.1 5000.0 0.02
300 1.25 35000.0 0.48
300 0.26 25000.0 0.13
300 0.16 35000.0 0.01
300 0.16 30000.0 0.49
300 1.45 35000.0 0.61
300 0.32 65000.0 0.2
300 0.22 5000.0 0.1
300 0.11 80000.0 0.25
300 0.9 15000.0 0.51
300 0.36 10000.0 0.64
300 0.17 35000.0 0.74
300 0.16 35000.0 0.4
300 0.23 35000.0 0.68
300 0.2 35000.0 0.92
300 0.18 35000.0 0.22
300 0.19 35000.0 0.74
300 0.17 35000.0 0.46
300 0.25 35000.0 0.01
300 0.24 35000.0 0.58
300 0.2 35000.0 0.79
300 0.17 35000.0 0.74
300 0.1 5000.0 1.0
300 0.22 10000.0 0.54
300 1.65 30000.0 0.57
300 0.29 5000.0 0.48
300 0.62 10000.0 0.82
300 0.29 10000.0 0.17
300 0.24 20000.0 0.95
300 0.17 0.0 0.94
300 0.38 10000.0 0.61
300 0.11 20000.0 0.18
300 0.18 25000.0 0.14
300 0.38 10000.0 0.63
300 0.26 30000.0 0.34
300 0.4 95000.0 0.06
300 0.11 10000.0 0.63
300 0.21 5000.0 0.09
300 0.1 5000.0 0.12
300 0.27 0.0 0.37
300 0.38 50000.0 0.59
300 0.35 10000.0 0.35
300 0.21 20000.0 0.62
300 0.25 15000.0 0.52
300 0.21 15000.0 0.26
300 0.7 15000.0 0.22
300 0.1 5000.0 0.29
300 0.23 0.0 0.77
300 0.21 15000.0 0.93
300 0.12 0.0 0.26
300 0.19 15000.0 0.31
300 0.3 60000.0 0.89
300 0.26 5000.0 0.23
300 2.56 40000.0 0.31
300 0.24 10000.0 0.34
300 1.03 25000.0 0.52
300 0.28 5000.0 0.32
300 0.27 75000.0 0.63
300 0.11 0.0 0.8
300 1.05 10000.0 0.43
300 0.28 5000.0 0.51
300 0.27 5000.0 0.51
